Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion,Clave de municipio
2009,7,Chiapas,25,Tapachula,1,Tapachula,89,Tapachula,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,31.0,31.0,0.0,155.0,5.0,8000.0,1240000.0,7089.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,89,Tapachula,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,6485.0,6485.0,0.0,145912.5,22.5,600.0,87547500.0,7089.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,1,Otoño-Invierno,1,Riego,200201,Tonelada,8870000,Tabaco,30.0,30.0,0.0,75.0,2.5,20000.0,1500000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,400.0,400.0,0.0,200.0,0.5,17000.0,3400000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,2500.0,2500.0,0.0,6250.0,2.5,3000.0,18750000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,3600.0,3600.0,0.0,10800.0,3.0,2600.0,28080000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,23.0,23.0,0.0,69.0,3.0,2500.0,172500.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,2,Primavera-Verano,2,Temporal,200201,Tonelada,8830000,Soya,80.0,80.0,0.0,240.0,3.0,2500.0,600000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,1,Riego,200201,Tonelada,5700000,Cacao,21.0,21.0,0.0,10.5,0.5,28000.0,294000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,5.0,5.0,0.0,50.0,10.0,2000.0,100000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,89.0,89.0,0.0,3382.0,38.0,600.0,2029200.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,1020.0,1020.0,0.0,469.2,0.46,28000.0,13137600.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,1250.0,1250.0,0.0,2500.0,2.0,3890.0,9725000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,3.45,3.45,0.0,70.04,20.3,375.0,26265.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,7.0,7.0,0.0,43.4,6.2,5000.0,217000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,213.0,213.0,0.0,1917.0,9.0,2000.0,3834000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,10.0,10.0,0.0,90.0,9.0,1131.0,101790.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,4.0,4.0,0.0,92.0,23.0,2500.0,230000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,28.0,28.0,0.0,280.0,10.0,10000.0,2800000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,102,Tuxtla Chico,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1893.0,1893.0,0.0,66255.0,35.0,600.0,39753000.0,7102.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,105,Unión Juárez,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,568.0,568.0,0.0,284.0,0.5,2600.0,738400.0,7105.0
2009,7,Chiapas,25,Tapachula,1,Tapachula,105,Unión Juárez,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,3258.0,3258.0,0.0,8470.8,2.6,3890.0,32951412.0,7105.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,1,Otoño-Invierno,1,Riego,200201,Tonelada,7490000,Maíz grano,109.7,109.7,0.0,383.95,3.5,3500.0,1343825.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,1,Otoño-Invierno,1,Riego,200201,Tonelada,8870000,Tabaco,15.0,15.0,0.0,30.0,2.0,19000.0,570000.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,2,Primavera-Verano,2,Temporal,200201,Tonelada,5080000,Ajonjolí,220.0,220.0,0.0,88.0,0.4,14000.0,1232000.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,911.5,911.5,0.0,2916.8,3.2,3000.0,8750400.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,2,Primavera-Verano,2,Temporal,200201,Tonelada,8830000,Soya,459.0,459.0,0.0,1147.5,2.5,3000.0,3442500.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,5700000,Cacao,323.72,323.72,0.0,51.79,0.16,30000.0,1553700.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,50.05,50.05,0.0,306.35,6.12,5209.97,1596075.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,7560000,Mango,1772.99,1767.99,0.0,20074.38,11.35,8000.0,160595040.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,8030000,Palma africana o de aceite,27.0,22.0,0.0,425.19,19.33,1131.0,480889.89,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,5994.06,5992.06,0.0,303155.67,50.59,2836.57,859922885.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1663.44,1662.0,0.0,28813.27,17.34,489.82,14113186.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,3.5,3.5,0.0,0.7,0.2,34000.0,23800.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,649.5,649.5,0.0,5390.85,8.3,8000.0,43126800.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,39.0,39.0,0.0,11.7,0.3,5000.0,58500.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,87.0,87.0,0.0,1642.12,18.87,1131.0,1857237.72,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,46.0,46.0,0.0,1173.0,25.5,2500.0,2932500.0,7087.0
2009,7,Chiapas,25,Tapachula,2,Suchiate,87,Suchiate,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,3318.68,3268.68,0.0,43135.34,13.2,499.79,21558670.0,7087.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,60.0,60.0,0.0,21.0,0.35,18000.0,378000.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,120.0,120.0,0.0,240.0,2.0,3500.0,840000.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1500.0,1500.0,0.0,3000.0,2.0,3500.0,10500000.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,27.0,27.0,0.0,175.5,6.5,5000.0,877500.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,2565.0,2565.0,0.0,1128.6,0.44,27000.0,30472200.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2876.8,2876.8,0.0,5465.92,1.9,4000.0,21863680.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,1087.4,1087.4,0.0,85360.9,78.5,375.0,32010337.5,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,37.5,0.0,0.0,0.0,0.0,0.0,0.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,849.0,849.0,0.0,6544.92,7.71,4000.0,26179680.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,376.0,376.0,0.0,7557.6,20.1,1060.0,8011056.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,2417.5,2417.5,0.0,81291.5,33.63,3383.7,275065750.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,18.0,8.0,0.0,144.0,18.0,12000.0,1728000.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,37,Huehuetán,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,14676.0,14676.0,0.0,561519.2,38.26,750.0,421139400.0,7037.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,60.0,60.0,0.0,21.0,0.35,18000.0,378000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,120.0,120.0,0.0,240.0,2.0,3500.0,840000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1600.0,1600.0,0.0,3200.0,2.0,3500.0,11200000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,40.0,40.0,0.0,260.0,6.5,5000.0,1300000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,462.6,462.6,0.0,203.5,0.44,27000.0,5494500.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4638.05,4638.05,0.0,9030.79,1.95,4047.18,36549230.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,7533.85,7533.85,0.0,569559.06,75.6,375.0,213584647.5,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,6400000,Copra,100.0,100.0,0.0,100.0,1.0,5000.0,500000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,232.0,222.0,0.0,1554.0,7.0,6135.14,9534000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,191.0,191.0,0.0,114.6,0.6,7000.0,802200.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,1.0,1.0,0.0,6.0,6.0,5000.0,30000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,373.0,353.0,0.0,7460.0,21.13,1060.0,7907600.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,8130000,Papaya,5.0,5.0,0.0,300.0,60.0,5000.0,1500000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,123.0,123.0,0.0,3075.0,25.0,2000.0,6150000.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,40,Huixtla,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1727.0,1727.0,0.0,66450.0,38.48,750.0,49837500.0,7040.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,160.0,160.0,0.0,320.0,2.0,3500.0,1120000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7670000,Melón,5.0,5.0,0.0,80.0,16.0,2500.0,200000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8710000,Sandía,5.0,5.0,0.0,80.0,16.0,2000.0,160000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8870000,Tabaco,20.0,20.0,0.0,50.0,2.5,20000.0,1000000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1600.0,1600.0,0.0,3200.0,2.0,3500.0,11200000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,10.0,10.0,0.0,60.0,6.0,4000.0,240000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,332.5,332.5,0.0,149.62,0.45,27000.0,4039740.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,4234.5,4234.5,0.0,8045.55,1.9,4000.0,32182200.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,1545.9,1545.9,0.0,119034.3,77.0,375.0,44637862.5,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,529.0,509.0,0.0,3563.0,7.0,4000.0,14252000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,10.0,10.0,0.0,6.0,0.6,7000.0,42000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,7850000,Naranja,1.0,1.0,0.0,6.0,6.0,5000.0,30000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,2838.5,2838.5,0.0,57063.9,20.1,1060.0,60487734.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,352.0,352.0,0.0,8800.0,25.0,2000.0,17600000.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,71,Villa Comaltitlán,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,2110.0,2110.0,0.0,81215.0,38.49,750.0,60911250.0,7071.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,60.0,60.0,0.0,120.0,2.0,3500.0,420000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1200.0,1200.0,0.0,2400.0,2.0,3500.0,8400000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,10.0,10.0,0.0,60.0,6.0,5000.0,300000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,2397.0,2397.0,0.0,1054.68,0.44,30000.0,31640400.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,5039.2,5039.2,0.0,9574.43,1.9,4000.0,38297720.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,402.15,402.15,0.0,31166.62,77.5,375.0,11687482.5,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,105.0,95.0,0.0,820.0,8.63,4000.0,3280000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,32.5,32.5,0.0,650.0,20.0,1060.0,689000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,290.0,290.0,0.0,7620.0,26.28,2704.07,20605000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,6.0,6.0,0.0,48.0,8.0,12000.0,576000.0,7103.0
2009,7,Chiapas,25,Tapachula,3,Huixtla,103,Tuzantán,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1200.0,1200.0,0.0,46250.0,38.54,750.0,34687500.0,7103.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,3.0,3.0,0.0,2.4,0.8,18000.0,43200.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,160.0,160.0,0.0,96.0,0.6,12000.0,1152000.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,130.0,130.0,0.0,195.0,1.5,3000.0,585000.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8810000,Sorgo grano,7.0,7.0,0.0,24.5,3.5,3000.0,73500.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,30.0,30.0,0.0,90.0,3.0,4100.0,369000.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1927.5,1927.5,0.0,3661.3,1.9,3000.0,10983900.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,5060000,Aguacate,53.0,53.0,0.0,291.5,5.5,3000.0,874500.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,260.7,260.7,0.0,77.36,0.3,28000.0,2166080.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,2476.8,2476.8,0.0,3962.88,1.6,3690.0,14623027.2,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,703.75,646.0,0.0,4695.52,7.27,2164.0,10161083.2,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,208.0,198.0,0.0,3967.92,20.04,1156.0,4586915.52,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,1,Acacoyagua,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,3424.0,3424.0,0.0,131449.6,38.39,600.0,78869760.0,7001.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,25.0,25.0,0.0,20.0,0.8,18000.0,360000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,20.0,20.0,0.0,8.0,0.4,12000.0,96000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,630.0,630.0,0.0,1260.0,2.0,3000.0,3780000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8710000,Sandía,20.0,20.0,0.0,360.0,18.0,1400.0,504000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,10.0,10.0,0.0,30.0,3.0,4100.0,123000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,1947.0,1947.0,0.0,3894.0,2.0,3000.0,11682000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,1,Riego,200201,Tonelada,8130000,Papaya,450.0,450.0,0.0,40590.0,90.2,2000.0,81180000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,1,Riego,200201,Tonelada,8390000,Plátano,1256.0,1256.0,0.0,49302.0,39.25,2553.74,125904360.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,5700000,Cacao,685.5,685.5,0.0,294.76,0.43,25000.0,7369000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,5710000,Café cereza,21.0,21.0,0.0,42.0,2.0,2570.0,107940.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,5820000,Caña de azúcar,949.25,949.25,0.0,78265.66,82.45,378.0,29584419.48,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,7560000,Mango,1494.5,1331.5,0.0,9517.5,7.15,1282.79,12209000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,5642.46,4249.0,0.0,84980.0,20.0,1156.0,98236880.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,8390000,Plátano,525.0,525.0,0.0,9450.0,18.0,2700.0,25515000.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,3,Acapetahua,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,24115.15,24115.15,0.0,1090183.35,45.21,600.0,654110010.0,7003.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,32,Escuintla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5080000,Ajonjolí,40.0,40.0,0.0,32.0,0.8,18000.0,576000.0,7032.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,32,Escuintla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6840000,Frijol,80.0,80.0,0.0,64.0,0.8,12000.0,768000.0,7032.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,32,Escuintla,1,Otoño-Invierno,2,Temporal,200201,Tonelada,7490000,Maíz grano,500.0,500.0,0.0,750.0,1.5,3000.0,2250000.0,7032.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,32,Escuintla,2,Primavera-Verano,2,Temporal,200201,Tonelada,5410000,Arroz palay,60.0,60.0,0.0,180.0,3.0,4100.0,738000.0,7032.0
2009,7,Chiapas,25,Tapachula,4,Acapetahua,32,Escuintla,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,2784.0,2784.0,0.0,5011.2,1.8,3000.0,15033600.0,7032.0
